Date,Price
2004/2/1,48.6
2004/2/2,48.6
2004/2/3,48.71
2004/2/4,47.34
2004/2/5,47.45
2004/2/6,48.62
2004/2/7,48.38
2004/2/8,48.38
2004/2/9,48.38
2004/2/10,48.59
2004/2/11,49.02
2004/2/12,48.63
2004/2/13,48.22
2004/2/14,48.73
2004/2/15,48.73
2004/2/16,48.73
2004/2/17,48.73
2004/2/18,48.72
2004/2/19,48.72
2004/2/20,47.67
2004/2/21,46.69
2004/2/22,46.69
2004/2/23,46.69
2004/2/24,46.74
2004/2/25,47.3
2004/2/26,47.57
2004/2/27,47.35
2004/2/28,47.89
2004/2/29,47.89
2004/3/1,47.89
2004/3/2,47.55
2004/3/3,47.21
2004/3/4,47.21
2004/3/5,47.62
2004/3/6,46.28
2004/3/7,46.28
2004/3/8,46.28
2004/3/9,45.95
2004/3/10,45.32
2004/3/11,44.74
2004/3/12,45.76
2004/3/13,44.76
2004/3/14,44.76
2004/3/15,44.76
2004/3/16,45
2004/3/17,45.76
2004/3/18,45.35
2004/3/19,44.65
2004/3/20,43.83
2004/3/21,43.83
2004/3/22,43.83
2004/3/23,43.94
2004/3/24,44.22
2004/3/25,45.62
2004/3/26,45.59
2004/3/27,46.17
2004/3/28,46.17
2004/3/29,46.17
2004/3/30,46.17
2004/3/31,45.98
2004/4/1,46.47
2004/4/2,47.66
2004/4/3,48.2
2004/4/4,48.2
2004/4/5,48.2
2004/4/6,48.2
2004/4/7,47.23
2004/4/8,47.37
2004/4/9,47.62
2004/4/10,47.62
2004/4/11,47.62
2004/4/12,47.62
2004/4/13,46.99
2004/4/14,46.77
2004/4/15,46.17
2004/4/16,45.62
2004/4/17,46.02
2004/4/18,46.02
2004/4/19,46.02
2004/4/20,45.09
2004/4/21,45.56
2004/4/22,46.3
2004/4/23,46.91
2004/4/24,46.32
2004/4/25,46.32
2004/4/26,46.32
2004/4/27,46.16
2004/4/28,45.13
2004/4/29,44.31
2004/4/30,43.48
2004/5/1,43.6
2004/5/2,43.6
2004/5/3,43.6
2004/5/4,44.15
2004/5/5,44.15
2004/5/6,44.03
2004/5/7,44.01
2004/5/8,43.76
2004/5/9,43.76
2004/5/10,43.76
2004/5/11,44.53
2004/5/12,44.28
2004/5/13,44.27
2004/5/14,44.27
2004/5/15,43
2004/5/16,43
2004/5/17,43
2004/5/18,43.53
2004/5/19,43.71
2004/5/20,43.69
2004/5/21,43.69
2004/5/22,44.14
2004/5/23,44.14
2004/5/24,44.14
2004/5/25,45.15
2004/5/26,45.27
2004/5/27,45.45
2004/5/28,45.7
2004/5/29,45.55
2004/5/30,45.55
2004/5/31,45.55
2004/6/1,45.55
2004/6/2,45.33
2004/6/3,44.64
2004/6/4,45.22
2004/6/5,46.3
2004/6/6,46.3
2004/6/7,46.3
2004/6/8,46.48
2004/6/9,45.73
2004/6/10,45.99
2004/6/11,45.27
2004/6/12,45.27
2004/6/13,45.27
2004/6/14,45.27
2004/6/15,45.96
2004/6/16,45.78
2004/6/17,45.21
2004/6/18,45.28
2004/6/19,44.99
2004/6/20,44.99
2004/6/21,44.99
2004/6/22,45.67
2004/6/23,46.41
2004/6/24,46.41
2004/6/25,46.33
2004/6/26,45.97
2004/6/27,45.97
2004/6/28,45.97
2004/6/29,45.97
2004/6/30,46.73
2004/7/1,45.76
2004/7/2,45.2
2004/7/3,43.99
2004/7/4,43.99
2004/7/5,43.99
2004/7/6,43.99
2004/7/7,44.11
2004/7/8,43.43
2004/7/9,43.9
2004/7/10,43.54
2004/7/11,43.54
2004/7/12,43.54
2004/7/13,43.4
2004/7/14,42.59
2004/7/15,42.51
2004/7/16,42.51
2004/7/17,41.99
2004/7/18,41.99
2004/7/19,41.99
2004/7/20,42.86
2004/7/21,41.97
2004/7/22,42.53
2004/7/23,41.5
2004/7/24,41.51
2004/7/25,41.51
2004/7/26,41.51
2004/7/27,41.92
2004/7/28,41.92
2004/7/29,42.49
2004/7/30,42.69
2004/7/31,42.79
2004/8/1,42.79
2004/8/2,42.79
2004/8/3,41.85
2004/8/4,41.97
2004/8/5,41.31
2004/8/6,40.19
2004/8/7,40.19
2004/8/8,40.19
2004/8/9,40.19
2004/8/10,40.84
2004/8/11,39.66
2004/8/12,38.68
2004/8/13,38.92
2004/8/14,39.37
2004/8/15,39.37
2004/8/16,39.37
2004/8/17,39.68
2004/8/18,39.68
2004/8/19,40.37
2004/8/20,40.37
2004/8/21,40.92
2004/8/22,40.92
2004/8/23,40.92
2004/8/24,40.6
2004/8/25,40.6
2004/8/26,40.98
2004/8/27,41.2
2004/8/28,40.66
2004/8/29,40.66
2004/8/30,40.66
2004/8/31,40.43
2004/9/1,40.7
2004/9/2,40.7
2004/9/3,40.24
2004/9/4,40.24
2004/9/5,40.24
2004/9/6,40.24
2004/9/7,40.24
2004/9/8,40.36
2004/9/9,41.2
2004/9/10,41.2
2004/9/11,41.2
2004/9/12,41.2
2004/9/13,41.2
2004/9/14,42.37
2004/9/15,41.74
2004/9/16,41.88
2004/9/17,41.99
2004/9/18,42.26
2004/9/19,42.26
2004/9/20,42.26
2004/9/21,42.63
2004/9/22,41.74
2004/9/23,41.87
2004/9/24,41.87
2004/9/25,41.02
2004/9/26,41.02
2004/9/27,41.02
2004/9/28,41.02
2004/9/29,41.6
2004/9/30,41.73
2004/10/1,43.1
2004/10/2,43.38
2004/10/3,43.38
2004/10/4,43.38
2004/10/5,43.58
2004/10/6,43.85
2004/10/7,43.4
2004/10/8,42.58
2004/10/9,42.7
2004/10/10,42.7
2004/10/11,42.7
2004/10/12,42.49
2004/10/13,42.5
2004/10/14,42.09
2004/10/15,42.15
2004/10/16,42.72
2004/10/17,42.72
2004/10/18,42.72
2004/10/19,42.84
2004/10/20,42.91
2004/10/21,43.53
2004/10/22,42.56
2004/10/23,42.63
2004/10/24,42.63
2004/10/25,42.63
2004/10/26,42.63
2004/10/27,43.7
2004/10/28,43.75
2004/10/29,43.88
2004/10/30,44.12
2004/10/31,44.12
2004/11/1,44.12
2004/11/2,44.26
2004/11/3,44.38
2004/11/4,44.9
2004/11/5,45.3
2004/11/6,45.42
2004/11/7,45.42
2004/11/8,45.42
2004/11/9,45.37
2004/11/10,44.91
2004/11/11,45.58
2004/11/12,46.1
2004/11/13,46.56
2004/11/14,46.56
2004/11/15,46.56
2004/11/16,46.2
2004/11/17,46.84
2004/11/18,47.09
2004/11/19,46.24
2004/11/20,46.48
2004/11/21,46.48
2004/11/22,46.48
2004/11/23,46.27
2004/11/24,46.66
2004/11/25,46.44
2004/11/26,46.44
2004/11/27,46.55
2004/11/28,46.55
2004/11/29,46.55
2004/11/30,46.3
2004/12/1,47.35
2004/12/2,47.35
2004/12/3,47.86
2004/12/4,48.1
2004/12/5,48.1
2004/12/6,48.1
2004/12/7,47.32
2004/12/8,47.23
2004/12/9,47.09
2004/12/10,46.9
2004/12/11,47.4
2004/12/12,47.4
2004/12/13,47.4
2004/12/14,47.56
2004/12/15,47.73
2004/12/16,47.37
2004/12/17,47.12
2004/12/18,46.74
2004/12/19,46.74
2004/12/20,46.74
2004/12/21,47.33
2004/12/22,46.88
2004/12/23,46.94
2004/12/24,46.69
2004/12/25,46.69
2004/12/26,46.69
2004/12/27,46.69
2004/12/28,46.91
2004/12/29,47.02
2004/12/30,47.08
2004/12/31,47
2005/1/1,46.52
2005/1/2,46.52
2005/1/3,46.52
2005/1/4,45.55
2005/1/5,45.24
2005/1/6,45.1
2005/1/7,45.16
2005/1/8,45.22
2005/1/9,45.22
2005/1/10,45.22
2005/1/11,44.73
2005/1/12,45
2005/1/13,44.55
2005/1/14,44.84
2005/1/15,45.28
2005/1/16,45.28
2005/1/17,45.28
2005/1/18,45.28
2005/1/19,44.33
2005/1/20,44.02
2005/1/21,43.62
2005/1/22,43.09
2005/1/23,43.09
2005/1/24,43.09
2005/1/25,43.33
2005/1/26,43.84
2005/1/27,43.94
2005/1/28,43.8
2005/1/29,44.34
2005/1/30,44.34
2005/1/31,44.34
2005/2/1,44.48
2005/2/2,44.59
2005/2/3,44.19
2005/2/4,44.99
2005/2/5,44.93
2005/2/6,44.93
2005/2/7,44.93
2005/2/8,45.1
2005/2/9,44.37
2005/2/10,44.4
2005/2/11,44.91
2005/2/12,45.06
2005/2/13,45.06
2005/2/14,45.06
2005/2/15,45.3
2005/2/16,45.13
2005/2/17,44.52
2005/2/18,44.4
2005/2/19,43.98
2005/2/20,43.98
2005/2/21,43.98
2005/2/22,43.98
2005/2/23,43.88
2005/2/24,44.33
2005/2/25,44.62
2005/2/26,44.51
2005/2/27,44.51
2005/2/28,44.51
2005/3/1,44.98
2005/3/2,44.82
2005/3/3,44.52
2005/3/4,44.76
2005/3/5,45.26
2005/3/6,45.26
2005/3/7,45.26
2005/3/8,44.87
2005/3/9,44.75
2005/3/10,44.87
2005/3/11,44.3
2005/3/12,44.45
2005/3/13,44.45
2005/3/14,44.45
2005/3/15,44.05
2005/3/16,43.6
2005/3/17,43.6
2005/3/18,43.31
2005/3/19,43.41
2005/3/20,43.41
2005/3/21,43.41
2005/3/22,43.01
2005/3/23,43.26
2005/3/24,43.28
2005/3/25,43.24
2005/3/26,43.24
2005/3/27,43.24
2005/3/28,43.24
2005/3/29,42.85
2005/3/30,43.55
2005/3/31,43.42
2005/4/1,43.1
2005/4/2,43.23
2005/4/3,43.23
2005/4/4,43.23
2005/4/5,43.16
2005/4/6,43.14
2005/4/7,43.65
2005/4/8,43.3
2005/4/9,43.09
2005/4/10,43.09
2005/4/11,43.09
2005/4/12,43.25
2005/4/13,42.52
2005/4/14,41.95
2005/4/15,40.63
2005/4/16,40.7
2005/4/17,40.7
2005/4/18,40.7
2005/4/19,41.21
2005/4/20,40.88
2005/4/21,42.04
2005/4/22,41.57
2005/4/23,41.91
2005/4/24,41.91
2005/4/25,41.91
2005/4/26,41.45
2005/4/27,41.56
2005/4/28,41.08
2005/4/29,41.45
2005/4/30,41.58
2005/5/1,41.58
2005/5/2,41.58
2005/5/3,41.78
2005/5/4,42.2
2005/5/5,42.12
2005/5/6,42.34
2005/5/7,42.52
2005/5/8,42.52
2005/5/9,42.52
2005/5/10,42.05
2005/5/11,42.3
2005/5/12,42.23
2005/5/13,42.87
2005/5/14,43.27
2005/5/15,43.27
2005/5/16,43.27
2005/5/17,43.52
2005/5/18,44.14
2005/5/19,44.49
2005/5/20,44.55
2005/5/21,44.77
2005/5/22,44.77
2005/5/23,44.77
2005/5/24,44.99
2005/5/25,44.77
2005/5/26,45.27
2005/5/27,45.26
2005/5/28,44.96
2005/5/29,44.96
2005/5/30,44.96
2005/5/31,44.96
2005/6/1,45.47
2005/6/2,45.63
2005/6/3,45.09
2005/6/4,45.1
2005/6/5,45.1
2005/6/6,45.1
2005/6/7,44.95
2005/6/8,44.88
2005/6/9,45.28
2005/6/10,44.91
2005/6/11,45.11
2005/6/12,45.11
2005/6/13,45.11
2005/6/14,44.85
2005/6/15,45.03
2005/6/16,45.23
2005/6/17,45.27
2005/6/18,45.21
2005/6/19,45.21
2005/6/20,45.21
2005/6/21,45.38
2005/6/22,45.51
2005/6/23,45.16
2005/6/24,44.54
2005/6/25,44.19
2005/6/26,44.19
2005/6/27,44.19
2005/6/28,44.7
2005/6/29,44.66
2005/6/30,44.4
2005/7/1,44.38
2005/7/2,44.74
2005/7/3,44.74
2005/7/4,44.74
2005/7/5,44.74
2005/7/6,44.67
2005/7/7,44.84
2005/7/8,45.63
2005/7/9,46.14
2005/7/10,46.14
2005/7/11,46.14
2005/7/12,46.46
2005/7/13,46.65
2005/7/14,46.95
2005/7/15,46.98
2005/7/16,46.77
2005/7/17,46.77
2005/7/18,46.77
2005/7/19,47.55
2005/7/20,47.52
2005/7/21,47.14
2005/7/22,47.03
2005/7/23,46.81
2005/7/24,46.81
2005/7/25,46.81
2005/7/26,47.05
2005/7/27,47.2
2005/7/28,47.28
2005/7/29,46.98
2005/7/30,47.07
2005/7/31,47.07
2005/8/1,47.07
2005/8/2,47.65
2005/8/3,47.76
2005/8/4,47.3
2005/8/5,47.2
2005/8/6,46.95
2005/8/7,46.95
2005/8/8,46.95
2005/8/9,47.16
2005/8/10,46.63
2005/8/11,46.96
2005/8/12,46.45
2005/8/13,46.79
2005/8/14,46.79
2005/8/15,46.79
2005/8/16,46.16
2005/8/17,46.67
2005/8/18,46.35
2005/8/19,46.4
2005/8/20,46.46
2005/8/21,46.46
2005/8/22,46.46
2005/8/23,46.49
2005/8/24,46.27
2005/8/25,46.38
2005/8/26,46.19
2005/8/27,46.52
2005/8/28,46.52
2005/8/29,46.52
2005/8/30,46.34
2005/8/31,46.73
2005/9/1,46.63
2005/9/2,46.49
2005/9/3,47.06
2005/9/4,47.06
2005/9/5,47.06
2005/9/6,47.06
2005/9/7,47.17
2005/9/8,47.28
2005/9/9,47.48
2005/9/10,47.59
2005/9/11,47.59
2005/9/12,47.59
2005/9/13,47.56
2005/9/14,47.12
2005/9/15,46.91
2005/9/16,47.2
2005/9/17,46.88
2005/9/18,46.88
2005/9/19,46.88
2005/9/20,46.68
2005/9/21,46.16
2005/9/22,46.19
2005/9/23,46.28
2005/9/24,46.22
2005/9/25,46.22
2005/9/26,46.22
2005/9/27,46.1
2005/9/28,46.28
2005/9/29,46.77
2005/9/30,47.09
2005/10/1,47.23
2005/10/2,47.23
2005/10/3,47.23
2005/10/4,46.69
2005/10/5,45.98
2005/10/6,45.53
2005/10/7,45.64
2005/10/8,45.27
2005/10/9,45.27
2005/10/10,45.27
2005/10/11,45.02
2005/10/12,44.67
2005/10/13,44.99
2005/10/14,45.17
2005/10/15,45.23
2005/10/16,45.23
2005/10/17,45.23
2005/10/18,45.16
2005/10/19,45.65
2005/10/20,45.41
2005/10/21,45.77
2005/10/22,46.32
2005/10/23,46.32
2005/10/24,46.32
2005/10/25,45.98
2005/10/26,45.91
2005/10/27,45.34
2005/10/28,45.59
2005/10/29,46.34
2005/10/30,46.34
2005/10/31,46.34
2005/11/1,46.1
2005/11/2,46.74
2005/11/3,47.29
2005/11/4,47.51
2005/11/5,47.77
2005/11/6,47.77
2005/11/7,47.77
2005/11/8,47.63
2005/11/9,47.73
2005/11/10,47.99
2005/11/11,48.09
2005/11/12,48.17
2005/11/13,48.17
2005/11/14,48.17
2005/11/15,48.04
2005/11/16,48.2
2005/11/17,48.87
2005/11/18,49.02
2005/11/19,49.03
2005/11/20,49.03
2005/11/21,49.03
2005/11/22,49.45
2005/11/23,49.67
2005/11/24,49.84
2005/11/25,49.84
2005/11/26,49.55
2005/11/27,49.55
2005/11/28,49.55
2005/11/29,49.44
2005/11/30,49.38
2005/12/1,50.29
2005/12/2,50.34
2005/12/3,49.93
2005/12/4,49.93
2005/12/5,49.93
2005/12/6,50.04
2005/12/7,49.9
2005/12/8,49.58
2005/12/9,49.88
2005/12/10,49.97
2005/12/11,49.97
2005/12/12,49.97
2005/12/13,49.95
2005/12/14,49.87
2005/12/15,49.78
2005/12/16,49.71
2005/12/17,49.01
2005/12/18,49.01
2005/12/19,49.01
2005/12/20,48.95
2005/12/21,49.13
2005/12/22,49.32
2005/12/23,49.42
2005/12/24,48.95
2005/12/25,48.95
2005/12/26,48.95
2005/12/27,48.95
2005/12/28,48.96
2005/12/29,48.65
2005/12/30,48.3
2005/12/31,49.25
2006/1/1,49.25
2006/1/2,49.25
2006/1/3,49.25
2006/1/4,49.87
2006/1/5,50.31
2006/1/6,51.17
2006/1/7,51.39
2006/1/8,51.39
2006/1/9,51.39
2006/1/10,51.47
2006/1/11,51.98
2006/1/12,51.59
2006/1/13,51.52
2006/1/14,51.03
2006/1/15,51.03
2006/1/16,51.03
2006/1/17,51.03
2006/1/18,50.45
2006/1/19,50.93
2006/1/20,49.45
2006/1/21,49.49
2006/1/22,49.49
2006/1/23,49.49
2006/1/24,49.7
2006/1/25,49.72
2006/1/26,50.09
2006/1/27,50.51
2006/1/28,50.71
2006/1/29,50.71
2006/1/30,50.71
2006/1/31,50.38
2006/2/1,50.55
2006/2/2,49.88
2006/2/3,49.31
2006/2/4,49.18
2006/2/5,49.18
2006/2/6,49.18
2006/2/7,49.1
2006/2/8,49.87
2006/2/9,49.7
2006/2/10,49.79
2006/2/11,49.32
2006/2/12,49.32
2006/2/13,49.32
2006/2/14,49.79
2006/2/15,49.94
2006/2/16,50.49
2006/2/17,50.14
2006/2/18,49.56
2006/2/19,49.56
2006/2/20,49.56
2006/2/21,49.56
2006/2/22,50.04
2006/2/23,49.74
2006/2/24,49.81
2006/2/25,50.4
2006/2/26,50.4
2006/2/27,50.4
2006/2/28,49.81
2006/3/1,50.78
2006/3/2,50.83
2006/3/3,50.65
2006/3/4,50.15
2006/3/5,50.15
2006/3/6,50.15
2006/3/7,49.81
2006/3/8,49.81
2006/3/9,49.37
2006/3/10,49.41
2006/3/11,49.6
2006/3/12,49.6
2006/3/13,49.6
2006/3/14,50.25
2006/3/15,50.53
2006/3/16,50.17
2006/3/17,50.3
2006/3/18,50.55
2006/3/19,50.55
2006/3/20,50.55
2006/3/21,50.24
2006/3/22,50.27
2006/3/23,50.15
2006/3/24,50.46
2006/3/25,50.53
2006/3/26,50.53
2006/3/27,50.53
2006/3/28,50.09
2006/3/29,50.94
2006/3/30,51.13
2006/3/31,50.95
2006/4/1,51.07
2006/4/2,51.07
2006/4/3,51.07
2006/4/4,51.25
2006/4/5,51.73
2006/4/6,51.91
2006/4/7,51.26
2006/4/8,51.02
2006/4/9,51.02
2006/4/10,51.02
2006/4/11,50.62
2006/4/12,50.66
2006/4/13,50.85
2006/4/14,50.45
2006/4/15,50.45
2006/4/16,50.45
2006/4/17,50.45
2006/4/18,51.47
2006/4/19,51.6
2006/4/20,51.69
2006/4/21,51.16
2006/4/22,51.03
2006/4/23,51.03
2006/4/24,51.03
2006/4/25,50.95
2006/4/26,51.01
2006/4/27,51.51
2006/4/28,50.49
2006/4/29,50.11
2006/4/30,50.11
2006/5/1,50.11
2006/5/2,50.25
2006/5/3,50.18
2006/5/4,50.53
2006/5/5,50.86
2006/5/6,50.86
2006/5/7,50.86
2006/5/8,50.86
2006/5/9,50.6
2006/5/10,50.04
2006/5/11,48.82
2006/5/12,48.37
2006/5/13,48.26
2006/5/14,48.26
2006/5/15,48.26
2006/5/16,47.83
2006/5/17,47.29
2006/5/18,47.04
2006/5/19,47.31
2006/5/20,46.94
2006/5/21,46.94
2006/5/22,46.94
2006/5/23,46.57
2006/5/24,46.91
2006/5/25,47.42
2006/5/26,47.58
2006/5/27,46.67
2006/5/28,46.67
2006/5/29,46.67
2006/5/30,46.67
2006/5/31,46.79
2006/6/1,47.63
2006/6/2,47.49
2006/6/3,46.56
2006/6/4,46.56
2006/6/5,46.56
2006/6/6,46.44
2006/6/7,45.91
2006/6/8,45.58
2006/6/9,45.35
2006/6/10,44.42
2006/6/11,44.42
2006/6/12,44.42
2006/6/13,44.17
2006/6/14,44.61
2006/6/15,45.87
2006/6/16,45.66
2006/6/17,45.42
2006/6/18,45.42
2006/6/19,45.42
2006/6/20,45.31
2006/6/21,46.16
2006/6/22,45.6
2006/6/23,45.46
2006/6/24,45.63
2006/6/25,45.63
2006/6/26,45.63
2006/6/27,44.91
2006/6/28,45.06
2006/6/29,46.38
2006/6/30,46.17
2006/7/1,46.62
2006/7/2,46.62
2006/7/3,46.62
2006/7/4,45.79
2006/7/5,45.79
2006/7/6,45.8
2006/7/7,45.17
2006/7/8,44.56
2006/7/9,44.56
2006/7/10,44.56
2006/7/11,44.85
2006/7/12,43.98
2006/7/13,43.23
2006/7/14,43.07
2006/7/15,43.12
2006/7/16,43.12
2006/7/17,43.12
2006/7/18,43.24
2006/7/19,43.94
2006/7/20,43.24
2006/7/21,42.59
2006/7/22,43.35
2006/7/23,43.35
2006/7/24,43.35
2006/7/25,43.63
2006/7/26,43.67
2006/7/27,43.45
2006/7/28,44.33
2006/7/29,44.3
2006/7/30,44.3
2006/7/31,44.3
2006/8/1,43.54
2006/8/2,43.98
2006/8/3,44.32
2006/8/4,44.13
2006/8/5,43.94
2006/8/6,43.94
2006/8/7,43.94
2006/8/8,43.84
2006/8/9,44
2006/8/10,44.32
2006/8/11,43.91
2006/8/12,44.4
2006/8/13,44.4
2006/8/14,44.4
2006/8/15,45.56
2006/8/16,46.58
2006/8/17,46.82
2006/8/18,46.99
2006/8/19,46.59
2006/8/20,46.59
2006/8/21,46.59
2006/8/22,46.54
2006/8/23,46.27
2006/8/24,46.41
2006/8/25,46.57
2006/8/26,46.98
2006/8/27,46.98
2006/8/28,46.98
2006/8/29,47.37
2006/8/30,47.81
2006/8/31,47.79
2006/9/1,47.79
2006/9/2,48.06
2006/9/3,48.06
2006/9/4,48.06
2006/9/5,48.06
2006/9/6,47.1
2006/9/7,46.85
2006/9/8,47.22
2006/9/9,47.62
2006/9/10,47.62
2006/9/11,47.62
2006/9/12,48.59
2006/9/13,48.7
2006/9/14,48.84
2006/9/15,48.95
2006/9/16,48.99
2006/9/17,48.99
2006/9/18,48.99
2006/9/19,48.66
2006/9/20,49.44
2006/9/21,48.91
2006/9/22,48.5
2006/9/23,49.34
2006/9/24,49.34
2006/9/25,49.34
2006/9/26,49.6
2006/9/27,49.47
2006/9/28,49.73
2006/9/29,49.52
2006/9/30,49.26
2006/10/1,49.26
2006/10/2,49.26
2006/10/3,49.26
2006/10/4,50.18
2006/10/5,50.24
2006/10/6,50.17
2006/10/7,50.34
2006/10/8,50.34
2006/10/9,50.34
2006/10/10,50.33
2006/10/11,50.42
2006/10/12,51.13
2006/10/13,51.61
2006/10/14,51.77
2006/10/15,51.77
2006/10/16,51.77
2006/10/17,51.19
2006/10/18,50.9
2006/10/19,50.96
2006/10/20,50.95
2006/10/21,51.41
2006/10/22,51.41
2006/10/23,51.41
2006/10/24,51.08
2006/10/25,51.44
2006/10/26,51.74
2006/10/27,50.94
2006/10/28,51.34
2006/10/29,51.34
2006/10/30,51.34
2006/10/31,51.42
2006/11/1,50.87
2006/11/2,50.91
2006/11/3,50.81
2006/11/4,51.52
2006/11/5,51.52
2006/11/6,51.52
2006/11/7,51.68
2006/11/8,51.88
2006/11/9,51.93
2006/11/10,52.09
2006/11/11,52.67
2006/11/12,52.67
2006/11/13,52.67
2006/11/14,53.31
2006/11/15,53.45
2006/11/16,53.68
2006/11/17,53.53
2006/11/18,53.66
2006/11/19,53.66
2006/11/20,53.66
2006/11/21,53.65
2006/11/22,54.06
2006/11/23,54.06
2006/11/24,54.06
2006/11/25,52.65
2006/11/26,52.65
2006/11/27,52.65
2006/11/28,52.78
2006/11/29,53.07
2006/11/30,53.23
2006/12/1,52.67
2006/12/2,53.47
2006/12/3,53.47
2006/12/4,53.47
2006/12/5,53.6
2006/12/6,53.36
2006/12/7,52.88
2006/12/8,52.96
2006/12/9,53.13
2006/12/10,53.13
2006/12/11,53.13
2006/12/12,52.83
2006/12/13,52.92
2006/12/14,53.48
2006/12/15,53.49
2006/12/16,53
2006/12/17,53
2006/12/18,53
2006/12/19,52.83
2006/12/20,52.88
2006/12/21,52.52
2006/12/22,52.19
2006/12/23,52.41
2006/12/24,52.41
2006/12/25,52.41
2006/12/26,52.41
2006/12/27,52.83
2006/12/28,52.69
2006/12/29,52.55
2006/12/30,52.62
2006/12/31,52.62
2007/1/1,52.62
2007/1/2,52.62
2007/1/3,52.62
2007/1/4,53.65
2007/1/5,53.15
2007/1/6,53.31
2007/1/7,53.31
2007/1/8,53.31
2007/1/9,53.55
2007/1/10,53.92
2007/1/11,54.37
2007/1/12,54.65
2007/1/13,54.37
2007/1/14,54.37
2007/1/15,54.37
2007/1/16,54.37
2007/1/17,53.7
2007/1/18,52.76
2007/1/19,52.8
2007/1/20,52.34
2007/1/21,52.34
2007/1/22,52.34
2007/1/23,52.27
2007/1/24,53.19
2007/1/25,52.7
2007/1/26,52.83
2007/1/27,52.83
2007/1/28,52.83
2007/1/29,52.83
2007/1/30,53.11
2007/1/31,53.37
2007/2/1,53.34
2007/2/2,53.43
2007/2/3,53.42
2007/2/4,53.42
2007/2/5,53.42
2007/2/6,53.33
2007/2/7,53.77
2007/2/8,53.8
2007/2/9,53.18
2007/2/10,52.91
2007/2/11,52.91
2007/2/12,52.91
2007/2/13,53.15
2007/2/14,53.84
2007/2/15,54.1
2007/2/16,53.98
2007/2/17,54.23
2007/2/18,54.23
2007/2/19,54.23
2007/2/20,54.23
2007/2/21,54.16
2007/2/22,54.45
2007/2/23,54.33
2007/2/24,54.05
2007/2/25,54.05
2007/2/26,54.05
2007/2/27,52.05
2007/2/28,52.2
2007/3/1,51.95
2007/3/2,51.15
2007/3/3,50.84
2007/3/4,50.84
2007/3/5,50.84
2007/3/6,51.77
2007/3/7,51.53
2007/3/8,51.67
2007/3/9,51.75
2007/3/10,52.16
2007/3/11,52.16
2007/3/12,52.16
2007/3/13,51.27
2007/3/14,51.72
2007/3/15,51.74
2007/3/16,51.7
2007/3/17,52.03
2007/3/18,52.03
2007/3/19,52.03
2007/3/20,52.33
2007/3/21,53.28
2007/3/22,53.12
2007/3/23,53.09
2007/3/24,53.27
2007/3/25,53.27
2007/3/26,53.27
2007/3/27,52.98
2007/3/28,52.56
2007/3/29,52.38
2007/3/30,52.42
2007/3/31,52.56
2007/4/1,52.56
2007/4/2,52.56
2007/4/3,53.17
2007/4/4,53.42
2007/4/5,53.67
2007/4/6,53.65
2007/4/7,53.65
2007/4/8,53.65
2007/4/9,53.65
2007/4/10,53.73
2007/4/11,53.3
2007/4/12,53.7
2007/4/13,53.84
2007/4/14,54.28
2007/4/15,54.28
2007/4/16,54.28
2007/4/17,54.43
2007/4/18,54.28
2007/4/19,54.17
2007/4/20,54.63
2007/4/21,54.49
2007/4/22,54.49
2007/4/23,54.49
2007/4/24,54.88
2007/4/25,55.37
2007/4/26,55.52
2007/4/27,55.59
2007/4/28,55.02
2007/4/29,55.02
2007/4/30,55.02
2007/5/1,55.18
2007/5/2,55.63
2007/5/3,55.95
2007/5/4,56.1
2007/5/5,56.13
2007/5/6,56.13
2007/5/7,56.13
2007/5/8,56.36
2007/5/9,56.5
2007/5/10,55.82
2007/5/11,56.51
2007/5/12,56.19
2007/5/13,56.19
2007/5/14,56.19
2007/5/15,55.78
2007/5/16,56.28
2007/5/17,56.22
2007/5/18,56.52
2007/5/19,56.83
2007/5/20,56.83
2007/5/21,56.83
2007/5/22,57.05
2007/5/23,56.64
2007/5/24,55.53
2007/5/25,56.15
2007/5/26,56.47
2007/5/27,56.47
2007/5/28,56.47
2007/5/29,56.47
2007/5/30,56.94
2007/5/31,57.28
2007/6/1,57.4
2007/6/2,57.56
2007/6/3,57.56
2007/6/4,57.56
2007/6/5,57.42
2007/6/6,56.94
2007/6/7,55.98
2007/6/8,56.8
2007/6/9,56.64
2007/6/10,56.64
2007/6/11,56.64
2007/6/12,56.19
2007/6/13,56.87
2007/6/14,57.33
2007/6/15,57.88
2007/6/16,58.02
2007/6/17,58.02
2007/6/18,58.02
2007/6/19,58.02
2007/6/20,57.44
2007/6/21,58.13
2007/6/22,57.51
2007/6/23,57.22
2007/6/24,57.22
2007/6/25,57.22
2007/6/26,57.1
2007/6/27,57.8
2007/6/28,57.84
2007/6/29,57.55
2007/6/30,58.01
2007/7/1,58.01
2007/7/2,58.01
2007/7/3,58.42
2007/7/4,58.8
2007/7/5,58.8
2007/7/6,58.98
2007/7/7,59.01
2007/7/8,59.01
2007/7/9,59.01
2007/7/10,58.54
2007/7/11,58.85
2007/7/12,60.05
2007/7/13,60.02
2007/7/14,60.13
2007/7/15,60.13
2007/7/16,60.13
2007/7/17,60.54
2007/7/18,60.1
2007/7/19,60.94
2007/7/20,60.27
2007/7/21,60.43
2007/7/22,60.43
2007/7/23,60.43
2007/7/24,59.53
2007/7/25,59.48
2007/7/26,58.69
2007/7/27,57.67
2007/7/28,58.02
